Speedster 2.2 16V Ecotec;2001;2;2198;5,9;870;
Astra G Cabrio 2.0i 16V Turbo;2001;4;1998;8;1385;
Astra G 2.2i 16V;2001;5;2198;8,8;1175;
Astra G 1.8i 16V;2001;5;1796;9,5;1135;
Astra G 2.2i 16V Automatic;2001;5;2198;10;1195;
Omega B (facelift 1999) 2.5 V6 TDI;2001;5;2497;10,5;1610;
Astra G 1.8i 16V Automatic;2001;5;1796;11;1155;
Omega B 2.5 V6 TDI Automatic;2001;5;2497;11;1610;
Omega B Caravan (facelift 1999) 2.5 V6 TDI;2001;5;2497;11;1660;
Omega B Caravan (facelift 1999) 2.5 V6 TDI Automatic;2001;5;2497;11,5;1660;
Astra G 1.6i;2001;5;1598;13;1063;
Astra G Caravan 1.6i;2001;5;1598;13,2;1235;
Astra G Caravan 1.6i Automatic;2001;5;1598;13,2;1235;
Combo Tour C 1.6i;2001;5;1598;14;1210;
Astra G 1.6i Automatic;2001;5;1598;14,5;1083;
Vivaro A Tour 2.0 16V;2001;9;1998;14,6;1920;
Combo Tour C 1.7 DTI 16V ECOTEC;2001;5;1686;15,5;1260;
Zafira A (T3000) 1.6 CNG EcoFLEX;2001;7;1598;15,5;1485;
Vivaro A Tour 1.9 DI;2001;9;1870;16,5;1927;
Vivaro A Tour 1.9 DTI;2001;9;1870;16,5;1927;
Vivaro A Tour 1.9 DI;2001;9;1870;16,5;1927;
Combo Tour C 1.7 DI 16V ECOTEC;2001;5;1686;18,5;1260;
Zafira A (T3000) OPC 2.0 16V;2001;7;1998;8,2;1540;
Astra G Caravan 1.2 16V;2002;5;1199;NaN;1050;
Astra G CC 2.0 16V Turbo OPC;2002;5;1998;7,5;1250;
Astra G Caravan 2.0 16V T OPC;2002;5;1998;7,8;1340;
Astra G Cabrio 2.0i 16V Turbo;2002;4;1998;8;1385;
Vectra C Caravan 3.2i V6 24V Automatic;2002;5;3175;8,4;1625;
Astra G CC 2.2 16 V;2002;5;2198;8,8;1175;
Astra G CC 1.8 16V;2002;5;1796;9,5;1135;
Omega B Caravan (facelift 1999) 3.2 V6 Automatic;2002;5;3175;9,5;1733;
Astra G 2.2 DTI;2002;5;2171;9,9;1255;
Astra G CC 2.2 DTI;2002;5;2171;9,9;1255;
Astra G Coupe 2.2 DTI;2002;2;2171;9,9;1385;
Astra G Caravan 1.8 16V;2002;5;1796;10;1175;
Astra G CC 2.2 16 V Automatic;2002;5;2198;10;1195;
Omega B Caravan (facelift 1999) 2.6 V6;2002;5;2597;10;1733;
Omega B Caravan (facelift 1999) 2.6 V6 Automatic;2002;5;2597;10;1733;
Astra G Caravan 2.2 DTI;2002;5;2171;10,4;1295;
Astra G Caravan 2.2 16 V Automatic;2002;5;2198;10,5;1198;
Vectra B CC 1.8 16V Automatic;2002;5;1796;10,5;1360;
Vectra C 2.2 DTI;2002;5;2171;10,8;1503;
Vectra C 2.2 ECOTEC Automatic;2002;5;2198;10,8;1455;
Astra G Cabrio 2.2 DTI;2002;4;2171;10,9;1435;
Astra G CC 1.8 16V Automatic;2002;5;1796;11;1155;
Astra G Caravan 1.8 16V Automatic;2002;5;1796;11,5;1178;
Vectra C 2.2 DTI Automatic;2002;5;2171;11,8;1503;
Astra G CC 1.6;2002;5;1598;13;1090;
Vectra C 2.0 DTI;2002;5;1994;13;1503;
Vectra C CC 2.0 DTI;2002;5;1910;13;1435;
Meriva A 1.6i 16V ECOTEC;2002;5;1598;13,3;1375;
Meriva A 1.7 CDTI;2002;5;1686;13,4;1455;
Vectra C Caravan 1.8i 16V Automatic;2002;5;1796;13,6;1490;
Vectra C Caravan 2.0 DTI;2002;5;1994;13,9;1600;
Astra G 1.7 CDTI;2002;5;1686;14;1205;
Astra G CC 1.7 CDTI;2002;5;1686;14;1185;
Meriva A 1.6i 16V Automatic;2002;5;1598;14,3;1375;
Astra G Caravan 1.7 CDTI;2002;5;1686;14,5;1220;
Astra G CC 1.6 Automatic;2002;5;1598;14,5;1083;
Frontera B Sport 2.2 DTI 4x4;2002;5;2171;14,5;1720;
Meriva A 1.6i;2002;5;1598;14,5;1350;
Meriva A 1.7 CDTI;2002;5;1686;17;1393;
Vectra C Caravan 3.2i V6 24V;2002;5;3175;8,1;1625;
Astra G Caravan 2.2 16 V;2002;5;2198;9,3;1178;
Vectra C 2.2 ECOTEC;2002;5;2198;10,2;1455;
Vectra C Caravan 2.2 DTI;2002;5;2171;11,1;1620;
Meriva A 1.8i 16V;2002;5;1796;11,3;1380;
Vectra C Caravan 1.8i 16V;2002;5;1796;12,1;1490;
Vectra C 1.8 ECOTEC Automatic;2002;5;1796;12,2;1395;
Vectra C Caravan 2.2 DTI Automatic;2002;5;2171;12,2;1620;
Meriva A 1.8i 16V Automatic;2002;5;1796;12,3;1380;
Vivaro A Tour 2.5 CDTI;2003;9;2464;NaN;1927;
Speedster 2.0i 16V Turbo;2003;2;1998;4,9;930;
Vectra C 3.2i V6 24V;2003;5;3175;7,5;1523;
Vectra C 3.2i V6 24V Automatic;2003;5;3175;7,5;1523;
Vectra C CC 3.2i V6 ECOTEC;2003;5;3175;7,5;1455;
Signum 3.2i V6 24V ECOTEC;2003;5;3175;7,9;1610;
Vectra C CC 3.2i V6 ECOTEC Automatic;2003;5;3175;8;1455;
Signum 3.2i V6 24V ECOTEC Automatic;2003;5;3175;8,5;1610;
Corsa C (facelift 2003) 1.8 16V;2003;5;1796;9;1015;
Signum 2.0i 16V Turbo ECOTEC;2003;5;1998;9,4;1560;
Signum 3.0 V6 CDTI;2003;5;2958;9,4;1670;
Vectra C Caravan 2.0i 16V Turbo;2003;5;1998;9,4;1585;
Vectra C 3.0 CDTI Automatic;2003;5;2958;9,5;1613;
Vectra C CC 3.0 CDTI Automatic;2003;5;2958;9,5;1650;
Vectra C 2.2i 16V DIRECT;2003;5;2198;9,6;1455;
Vectra C CC 2.2i 16V DIRECT;2003;5;2198;9,6;1470;
Signum 2.2i 16V ECOTEC;2003;5;2198;9,8;1535;
Vectra C 1.9 CDTI;2003;5;1910;9,8;1523;
Vectra C Caravan 3.0i V6 24V CDTI;2003;5;2958;9,8;1705;
Vectra C CC 1.9 CDTI;2003;5;1910;9,8;1555;
Signum 3.0 V6 CDTI Automatic;2003;5;2958;9,9;1670;
Vectra C 1.9 CDTI Automatic;2003;5;1910;10;1523;
Vectra C CC 1.9 CDTI Automatic;2003;5;1910;10;1555;
Zafira A (facelift 2003) 2.2 16V;2003;7;2198;10;1495;
Vectra C 2.2i 16V DIRECT Automatic;2003;5;2198;10,5;1455;
Vectra C CC 2.2i 16V DIRECT Automatic;2003;5;2198;10,5;1470;
Frontera B 3.2i V6 4x4 Automatic;2003;5;3165;10,6;1720;
Vectra C CC 2.2 DTI ECOTEC;2003;5;2171;10,8;1430;
Signum 2.2i 16V ECOTEC Automatic;2003;5;2198;11;1535;
Vectra C Caravan 2.2i 16V DIRECT Automatic;2003;5;2198;11;1550;
Zafira A (facelift 2003) 2.2 16V Automatic;2003;7;2198;11;1495;
Corsa C (facelift 2003) 1.4 16V;2003;5;1389;11,5;953;
Vectra C CC 1.9 CDTI;2003;5;1910;11,5;1523;
Zafira A (facelift 2003) 1.8 16V;2003;7;1796;11,5;1445;
Zafira A (facelift 2003) 2.2 DTI;2003;7;2171;11,5;1485;
Vectra C CC 2.2 DTI ECOTEC Automatic;2003;5;2171;11,8;1430;
Agila I 1.2 I 16V;2003;4;1229;13;985;
Corsa C (facelift 2003) 1.2 16V;2003;5;1199;13;910;
Corsa C (facelift 2003) 1.4 16V Automatic;2003;5;1389;13;NaN;
Zafira A (facelift 2003) 1.6 16V;2003;7;1598;13;1300;
Zafira A (facelift 2003) 1.8 16V Automatic;2003;7;1796;13;1370;
Combo Tour C (facelift 2003) 1.6i;2003;5;1598;14;1295;
Signum 2.0 DTI ECOTEC;2003;5;1994;14;1595;
Zafira A (facelift 2003) 2.0 16V DTI;2003;7;1995;14;1495;
Agila I 1.3 CDTI;2003;4;1248;15;1055;
Zafira A (facelift 2003) 1.6 CNG EcoFLEX;2003;7;1598;15,5;1485;
Zafira A (facelift 2003) 1.6 CNG EcoFLEX;2003;7;1598;15,5;1485;
Corsa C (facelift 2003) 1.0 12V;2003;5;998;16;905;
Meriva A 1.3 CDTI ECOTEC;2003;5;1248;17,8;1320;
Vectra C 2.0i 16V Turbo;2003;5;1998;9,1;1395;
Vectra C CC 2.0i 16V Turbo;2003;5;1998;9,1;1455;
Vectra C 3.0 CDTI;2003;5;2958;9,3;1613;
Vectra C CC 3.0 CDTI;2003;5;2958;9,3;1650;
Vectra C Caravan 2.2i 16V DIRECT;2003;5;2198;10,1;1550;
Vectra C Caravan 3.0i V6 24V CDTI Automatic;2003;5;2958;10,1;1705;
Vectra C CC 2.2 ECOTEC;2003;5;2198;10,2;1375;
Signum 2.2 DTI ECOTEC;2003;5;2171;11,2;1610;
Vectra C CC 1.8 ECOTEC;2003;5;1796;11,2;1315;
Signum 1.8i 16V ECOTEC;2003;5;1796;12,2;1480;
Astra H 2.0i 16V Turbo;2004;5;1998;6,4;1385;
Astra H Caravan 2.0i 16V Turbo;2004;5;1998;8,4;1425;
Astra H 1.9 CDTI;2004;5;1910;8,9;1393;
Astra H 2.0i 16V Turbo;2004;5;1998;8,9;1285;
Astra H Caravan 2.0i 16V Turbo;2004;5;1998;8,9;1425;
Tigra B TwinTop 1.8i 16V ECOTEC;2004;2;1796;9,4;1265;
Astra H 1.9 CDTI;2004;5;1910;10,5;1393;
Astra H Caravan 1.8i 16V;2004;5;1796;10,5;1225;
Signum 1.9 CDTI;2004;5;1910;10,5;1565;
Vectra C Caravan 1.9 CDTI;2004;5;1910;10,5;1625;
Signum 1.9 CDTI Automatic;2004;5;1910;10,7;1565;
Astra H 1.8i 16V;2004;5;1796;10,8;1278;
Astra H 1.9 CDTI Automatic;2004;5;1910;10,8;1393;
Astra H Caravan 1.9 CDTI;2004;5;1910;10,8;1350;
Corsa C (facelift 2003) 1.7 CDTI;2004;5;1686;11,5;1080;
Vectra C 1.9 CDTI;2004;5;1910;11,5;1523;
Astra H 1.8i 16V Automatic;2004;5;1796;11,9;1278;
Tigra B TwinTop 1.4i 16V ECOTEC;2004;2;1364;12,4;1235;
Astra H Caravan 1.7 CDTI;2004;5;1686;12,5;1293;
Combo Tour C (facelift 2003) 1.7 CDTI;2004;5;1686;12,5;1295;
Vectra C 1.6i 16V Ecotec;2004;5;1598;12,5;1360;
Astra H Caravan 1.6i 16V;2004;5;1598;12,7;1215;
Astra H 1.6i 16V Automatic;2004;5;1598;13,3;1265;
Tigra B TwinTop 1.4i 16V ECOTEC Automatic;2004;2;1364;13,4;1235;
Astra H 1.4i 16V;2004;5;1364;13,7;1130;
Astra H Caravan 1.6i 16V Automatic;2004;5;1598;13,7;1215;
Meriva A 1.4i 16V;2004;5;1364;13,8;1260;
Combo Tour C (facelift 2003) 1.4i 16V;2004;5;1364;14;1235;
Combo Tour C (facelift 2003) 1.6i;2004;5;1598;14;1210;
Corsa C (facelift 2003) 1.3 CDTI;2004;5;1248;14,5;1035;
Astra H 1.4i 16V Automatic;2004;5;1364;15,2;1130;
Astra H Caravan 1.7 CDTI;2004;5;1686;15,4;1280;
Combo Tour C (facelift 2003) 1.7 CDTI;2004;5;1686;15,5;1205;
Corsa C (facelift 2003) 1.3 CDTi Automatic;2004;5;1248;16;1035;
Combo Tour C (facelift 2003) 1.7 CDTI;2004;5;1686;18,5;1205;
Astra H 2.0i 16V Turbo;2004;5;1998;8,2;1385;
Astra H Caravan 1.9 CDTI;2004;5;1910;9,2;1350;
Astra H Caravan 1.4i 16V;2004;5;1364;10,14;1180;
Signum 1.9 CDTI;2004;5;1910;12,2;1545;
Vectra C Caravan 1.9 CDTI;2004;5;1910;12,2;1625;
Astra H 1.6i 16V;2004;5;1598;12,3;1165;
Astra H 1.7 CDTI;2004;5;1686;12,3;1265;
Vectra C Caravan (facelift 2005) OPC 2.8i V6 24V Turbo;2005;5;2792;6,9;1545;
Vectra C CC (facelift 2005) OPC 2.8i V6 24V Turbo;2005;5;2792;6,9;1510;
Vectra C Caravan (facelift 2005) 2.8i V6 24V Turbo;2005;5;2792;7,5;1545;
Signum (facelift 2005) 2.8i V6 24V Turbo;2005;5;2792;7,6;1580;
Vectra C (facelift 2005) 2.8i V6 24V Turbo Automatic;2005;5;2792;7,7;1495;
Astra H GTC 2.0i 16V Turbo;2005;5;1998;7,8;1265;
Astra H GTC 2.0i 16V Turbo;2005;5;1998;8,5;1265;
Astra H GTC 1.9 CDTI;2005;5;1910;8,9;1305;
Signum (facelift 2005) 2.0i 16V Turbo ECOTEC;2005;5;1998;9,4;1560;
Vectra C Caravan (facelift 2005) 2.0i 16V Turbo;2005;5;1998;9,4;1585;
Vectra C (facelift 2005) 2.2i 16V DIRECT;2005;5;2198;9,5;1455;
Vectra C CC (facelift 2005) 2.2i 16V DIRECT;2005;5;2198;9,6;1390;
Signum (facelift 2005) 2.2i 16V ECOTEC;2005;5;2198;9,8;1535;
Signum (facelift 2005) 3.0 V6 CDTI Automatic;2005;5;2958;9,8;1670;
Vectra C (facelift 2005) 1.9 CDTI;2005;5;1910;9,8;1523;
Vectra C (facelift 2005) 1.9 CDTI Automatic;2005;5;1910;10;1523;
Signum (facelift 2005) 1.9 CDTI;2005;5;1910;10,5;1565;
Vectra C (facelift 2005) 2.2i 16V DIRECT Automatic;2005;5;2198;10,5;1455;
Zafira B 2.2i 16V;2005;7;2198;10,6;1570;
Astra H GTC 1.8i 16V;2005;5;1796;10,7;1210;
Signum (facelift 2005) 1.9 CDTI Automatic;2005;5;1910;10,7;1565;
Vectra C CC (facelift 2005) 1.8i 16V;2005;5;1796;10,7;1375;
Astra H GTC 1.9 CDTI;2005;5;1910;10,8;1305;
Zafira B 1.8i 16V;2005;7;1796;11,5;1503;
Astra H GTC 1.8i 16V Automatic;2005;5;1796;11,7;1210;
Signum (facelift 2005) 1.9 CDTI;2005;5;1910;12;1545;
Vectra C (facelift 2005) 1.6i 16V;2005;5;1598;12,6;1325;
Vectra C CC (facelift 2005) 1.6i 16V;2005;5;1598;12,6;1325;
Astra H GTC 1.6i 16V Automatic;2005;5;1598;13;1145;
Vectra C (facelift 2005) 2.0 DTI;2005;5;1994;13;1503;
Meriva A (facelift 2006) 1.6i;2005;5;1598;13,3;1375;
Astra H GTC 1.3 CDTI;2005;5;1248;13,6;1230;
Astra H GTC 1.4i 16V;2005;5;1364;13,6;1110;
Astra H 1.3 CDTI;2005;5;1248;13,7;1230;
Vectra C Caravan (facelift 2005) 1.6i;2005;5;1598;13,7;1425;
Signum (facelift 2005) 1.9 CDTI;2005;5;1910;14;1545;
Meriva A (facelift 2006) 1.6i Automatic;2005;5;1598;14,3;1375;
Astra H 1.7 CDTI;2005;5;1686;15;1265;
Combo Tour C (facelift 2003) 1.6 CNG EcoFLEX;2005;5;1598;15;1295;
Astra H 1.3 CDTI Automatic;2005;5;1248;15,3;1230;
Tigra B TwinTop 1.3 CDTI;2005;2;1248;15,5;1210;
Zafira B 1.6i 16V CNG;2005;7;1598;17,4;1405;
Vectra C (facelift 2005) 2.8i V6 24V Turbo;2005;5;2792;7,3;1495;
Vectra C CC (facelift 2005) 2.8i V6 24V Turbo;2005;5;2792;7,3;1495;
Vectra C CC (facelift 2005) 2.8i V6 24V Turbo Automatic;2005;5;2792;7,3;1495;
Vectra C (facelift 2005) 2.0i 16V Turbo;2005;5;1998;9,1;1395;
Vectra C Caravan (facelift 2005) 3.0 V6 CDTI;2005;5;2958;9,1;1615;
Vectra C CC (facelift 2005) 2.0i 16V Turbo;2005;5;1998;9,1;1455;
Signum (facelift 2005) 3.0 V6 CDTI;2005;5;2958;9,2;1670;
Astra H GTC 1.8i;2005;5;1796;10,1;1210;
Vectra C Caravan (facelift 2005) 2.2i 16V DIRECT;2005;5;2198;10,1;1550;
Astra H Caravan 1.3 CDTI;2005;5;1248;10,14;1280;
Vectra C Caravan (facelift 2005) 1.9 CDTI;2005;5;1910;10,3;1625;
Astra H GTC 1.8i Automatic;2005;5;1796;11,2;1210;
Vectra C Caravan (facelift 2005) 1.8i 16V;2005;5;1796;11,2;1425;
Astra H GTC 1.6i 16V;2005;5;1598;12,2;1145;
Astra H GTC 1.7 CDTI;2005;5;1686;12,2;1215;
Signum (facelift 2005) 2.2i 16V ECOTEC Automatic;2005;5;2198;12,2;1535;
Vectra C Caravan (facelift 2005) 1.9 CDTI;2005;5;1910;12,2;1625;
Astra H TwinTop 1.8i ECOTEC;2006;4;1796;NaN;1400;
Vivaro A (facelift 2006) 2.0 CDTI DPF;2006;9;1995;NaN;1764;
GT 2.0 GT;2006;2;1998;5,7;1406;
Astra H GTC 2.0i 16V Turbo OPC;2006;5;1998;6,4;1293;
Vectra C CC (facelift 2005) OPC 2.8i V6 24V Turbo;2006;5;2792;6,5;1510;
Vectra C (facelift 2005) 2.8i V6 24V Turbo;2006;5;2792;6,9;1495;
Vectra C CC (facelift 2005) 2.8i V6 24V Turbo;2006;5;2792;6,9;1495;
Signum (facelift 2005) 2.8i V6 24V Turbo Automatic;2006;5;2792;7,6;1580;
Zafira B OPC 2.0i 16V Turbo;2006;7;1998;7,8;1665;
Antara 3.2 I V6 24V ECOTEC;2006;5;3195;8,8;1865;
Astra H TwinTop 2.0i 16V Turbo ECOTEC;2006;4;1998;8,9;1505;
Vectra C (facelift 2005) 3.0 CDTI;2006;5;2958;8,9;1565;
Vectra C CC (facelift 2005) 3.0 CDTI;2006;5;2958;8,9;1565;
Zafira B 2.0i 16V Turbo;2006;7;1998;9;1610;
Astra H TwinTop 1.6i 16V Turbo;2006;4;1598;9,5;1505;
Astra H TwinTop 2.0i 16V Turbo ECOTEC;2006;4;1998;9,5;1505;
Vectra C 3.0 CDTI Automatic;2006;5;2958;9,7;1565;
Vectra C CC (facelift 2005) 3.0 CDTI Automatic;2006;5;2958;9,7;1565;
Zafira B 1.9 CDTI;2006;7;1910;10,4;1613;
Corsa D 5-door 1.7 CDTI;2006;5;1686;10,7;1170;
Zafira B 1.9 CDTI Automatic;2006;7;1910;10,7;1613;
Astra H 1.8i;2006;5;1796;10,8;1278;
Meriva A (facelift 2006) 1.7 CDTI ECOTEC;2006;5;1686;10,9;1455;
Astra H TwinTop 1.8i 16V ECOTEC;2006;4;1796;11,4;1400;
Zafira B 2.2i 16V Automatic;2006;7;2198;11,6;1570;
Astra H Caravan 1.8i 16V Automatic;2006;5;1796;11,7;1325;
Antara 2.0 CDTI ECOTEC;2006;5;1991;11,9;1805;
Antara 2.4 I 16V ECOTEC;2006;5;2405;11,9;NaN;
Antara 2.4 I 16V ECOTEC Automatic;2006;5;2405;11,9;NaN;
Astra H 1.8i Automatic;2006;5;1796;11,9;1278;
Corsa D 3-door 1.4i 16V ECOTEC;2006;5;1389;12,4;1163;
Corsa D 5-door 1.4i 16V ECOTEC;2006;5;1364;12,4;1163;
Astra H TwinTop 1.8i 16V ECOTEC Automatic;2006;4;1796;12,7;1400;
Corsa D 3-door 1.3 CDTI;2006;5;1248;12,7;1170;
Corsa D 5-door 1.3 CDTI;2006;5;1248;12,7;1170;
Meriva A (facelift 2006) 1.7 CDTI;2006;5;1686;12,8;1455;
Zafira B 1.8i 16V Automatic;2006;7;1796;12,9;1503;
Meriva A (facelift 2006) 1.4i 16V;2006;5;1364;13,8;1260;
Meriva A (facelift 2006) 1.4 LPG EcoFLEX;2006;5;1364;13,8;1260;
Corsa D 3-door 1.2i 16V ECOTEC;2006;5;1229;13,9;1145;
Corsa D 5-door 1.2i 16V ECOTEC;2006;5;1229;13,9;1145;
Zafira B 1.6i 16V;2006;7;1598;14,3;1505;
Corsa D 3-door 1.3 CDTI;2006;5;1248;14,5;1160;
Corsa D 5-door 1.3 CDTI;2006;5;1248;14,5;1160;
Vivaro A (facelift 2006) 2.0 Ecotec;2006;9;1998;14,6;1920;
Corsa D 3-door 1.4i 16V ECOTEC Automatic;2006;5;1389;14,8;1163;
Corsa D 5-door 1.4i 16V ECOTEC Automatic;2006;5;1364;14,8;1163;
Vivaro A (facelift 2006) 2.0 CDTI DPF Automatic;2006;9;1995;15;2120;
Corsa D 3-door 1.2i 16V ECOTEC Automatic;2006;5;1229;15,4;1145;
Corsa D 5-door 1.2i 16V ECOTEC Automatic;2006;5;1229;15,4;1145;
Combo Tour C (facelift 2003) 1.3 CDTI;2006;5;1248;17;1325;
Combo Tour C (facelift 2003) 1.3 CDTI;2006;5;1248;17;1278;
Zafira B 1.6i 16V CNG;2006;7;1598;17;1405;
Meriva A (facelift 2006) 1.3 CDTI;2006;5;1248;17,8;1320;
Corsa D 3-door 1.0i 12V ECOTEC;2006;5;998;18,2;1145;
Corsa D 5-door 1.0i 12V ECOTEC;2006;5;998;18,2;1145;
Vivaro A (facelift 2006) 2.0 CDTI DPF;2006;9;1995;19;1960;
Vectra C Caravan (facelift 2005) 2.8i V6 24V Turbo;2006;5;2792;7,1;1545;
Signum (facelift 2005) 2.8i V6 24V Turbo;2006;5;2792;7,2;1580;
Vectra C (facelift 2005) 2.8i V6 24V Turbo Automatic;2006;5;2792;7,3;1495;
Vectra C CC (facelift 2005) 2.8i V6 24V Turbo Automatic;2006;5;2792;7,3;1495;
Meriva A (facelift 2006) OPC 1.6i 16V;2006;5;1598;8,2;1450;
Corsa D 3-door 1.7 CDTI;2006;5;1686;10,1;1170;
Vivaro A (facelift 2006) 2.5 CDTI;2006;9;2464;10,13;1927;
Astra H TwinTop 1.6i 16V ECOTEC;2006;4;1598;10,14;1395;
Astra H TwinTop 1.6i 16V ECOTEC;2006;4;1598;10,14;1395;
Zafira B 1.9 CDTI;2006;7;1910;10,14;1613;
Astra H TwinTop 1.9 CDTI;2006;4;1910;10,2;1513;
Astra H Caravan 1.9 CDTI Automatic;2006;5;1910;11,2;1350;
Vectra C (facelift 2005) 1.8i 16V;2006;5;1796;11,2;1395;
Vectra C (facelift 2005) 1.8i 16V Automatic;2006;5;1796;11,2;1395;
Meriva A (facelift 2006) 1.8i 16V;2006;5;1796;11,3;1380;
Signum (facelift 2005) 1.8i 16V;2006;5;1796;11,3;1425;
Meriva A (facelift 2006) 1.8i 16V Automatic;2006;5;1796;12,3;1380;
Astra H Sedan 1.8i 16V Automatic;2007;5;1796;11,4;1230;
Astra H Sedan 1.6i 16V;2007;5;1598;11,7;1231;
Zafira B 1.9 CDTI Automatic;2007;7;1910;12,5;1613;
Astra H Sedan 1.6i 16V Automatic;2007;5;1598;12,7;1231;
Astra H Sedan 1.3 CDTI;2007;5;1248;13,7;NaN;
Corsa D 3-door 1.6i 16V OPC;2007;5;1598;7,2;1203;
Corsa D 3-door 1.6i 16V OPC;2007;5;1598;8,1;1203;
Corsa D 5-door 1.6i 16V GSI;2007;5;1598;8,1;1203;
Astra H Sedan 1.8i 16V;2007;5;1796;10,2;1230;
Zafira B 1.9 CDTI;2007;7;1910;12,2;1613;
Astra H Sedan 1.7 CDTI;2007;5;1686;12,3;NaN;
Zafira B 1.7 CDTI;2007;7;1686;12,3;1505;
Agila II 1.0 EcoFLEX;2008;5;996;NaN;NaN;
Agila II 1.0 EcoFLEX Start/stop;2008;5;996;NaN;NaN;
Agila II 1.2 EcoFLEX Start/stop;2008;5;1242;NaN;NaN;
Agila II 1.2 Automatic;2008;5;1242;NaN;NaN;
Agila II 1.2;2008;5;1242;NaN;NaN;
Astra H 1.7 DTR;2008;5;1686;NaN;1471;
Insignia Hatchback 2.8 V6 Turbo 4x4;2008;5;2792;6,9;1825;
Insignia Sedan 2.8 V6 Turbo 4x4;2008;5;2792;6,9;1810;
Insignia Hatchback 2.0 Turbo;2008;5;1998;7,6;1645;
Insignia Sedan 2.0 Turbo;2008;5;1998;7,6;1613;
Insignia Hatchback 2.0 Turbo 4x4;2008;5;1998;7,7;1733;
Insignia Sedan 2.0 Turbo 4x4;2008;5;1998;7,7;1655;
Insignia Hatchback 2.0 Turbo Automatic;2008;5;1998;7,8;1670;
Insignia Sedan 2.0 Turbo Automatic;2008;5;1998;7,8;1655;
Zafira B (facelift 2008) OPC 2.0i 16V Turbo;2008;5;1998;7,8;1665;
Insignia Hatchback 2.0 Turbo 4x4 Automatic;2008;5;1998;7,9;1785;
Insignia Sedan 2.0 Turbo 4x4 Automatic;2008;5;1998;7,9;1785;
Insignia Hatchback 2.0 CDTI 4x4 DPF;2008;5;1956;8,8;NaN;
Insignia Sedan 2.0 CDTI 4x4 DPF;2008;5;1956;8,8;NaN;
Insignia Hatchback 1.6 Turbo;2008;5;1598;8,9;1503;
Insignia Sedan 1.6 Turbo;2008;5;1598;8,9;1570;
Zafira B (facelift 2008) 2.0i 16V Turbo;2008;5;1998;9;1610;
Insignia Hatchback 2.0 CDTI DPF;2008;5;1956;9,5;1613;
Insignia Sedan 2.0 CDTI DPF;2008;5;1956;9,5;1613;
Insignia Sedan 2.0 CDTI DPF Automatic;2008;5;1956;9,5;1655;
Insignia Hatchback 2.0 CDTI DPF Automatic;2008;5;1956;9,6;1613;
Zafira B (facelift 2008) 1.9 CDTI;2008;5;1910;10,4;NaN;
Insignia Hatchback 2.0 CDTI DPF 4x4 Automatic;2008;5;1956;10,5;1613;
Insignia Sedan 2.0 CDTI DPF 4x4 Automatic;2008;5;1956;10,5;1650;
Zafira B (facelift 2008) 2.2i 16V;2008;5;2198;10,6;1570;
Zafira B (facelift 2008) 1.9 CDTI Automatic;2008;5;1910;10,7;NaN;
Zafira B (facelift 2008) 1.6 CNG Turbo EcoFlex;2008;5;1598;11,4;1503;
Zafira B (facelift 2008) 1.8 XER;2008;5;1796;11,5;1503;
Zafira B (facelift 2008) 2.2i 16V Automatic;2008;5;2198;11,6;1570;
Insignia Hatchback 1.8i;2008;5;1796;11,9;1470;
Insignia Sedan 1.8i;2008;5;1796;11,9;1503;
Zafira B (facelift 2008) 1.9 CDTI Automatic;2008;5;1910;12,5;NaN;
Insignia Hatchback 1.6i;2008;5;1598;12,9;1470;
Zafira B (facelift 2008) 1.8 XER Automatic;2008;5;1796;12,9;1503;
Zafira B (facelift 2008) 1.6 XER EcoFLEX;2008;5;1598;13,4;1503;
Zafira B (facelift 2008) 1.7 DTR;2008;5;1686;13,4;1735;
Insignia Sedan 1.6i;2008;5;1598;13,5;1503;
Agila II 1.3 CDTI MT;2008;5;1248;13,9;1050;
Agila II 1.0i MT;2008;5;998;14,7;1050;
Agila II 1.2i Automatic;2008;5;1229;14,8;1050;
Zafira B (facelift 2008) 1.6i 16V CNG;2008;5;1598;17;1405;
Insignia Hatchback 2.8 V6 Turbo 4x4 Automatic;2008;5;2792;7,1;1843;
Insignia Sedan 2.8 V6 Turbo 4x4 Automatic;2008;5;2792;7,1;1843;
Insignia Hatchback 2.0 CDTI 4x4 DPF Automatic;2008;5;1956;9,1;NaN;
Insignia Sedan 2.0 CDTI 4x4 DPF Automatic;2008;5;1956;9,1;NaN;
Insignia Hatchback 2.0 CDTI DPF;2008;5;1956;11,1;1613;
Insignia Sedan 2.0 CDTI DPF;2008;5;1956;11,1;1613;
Insignia Hatchback 2.0 CDTI DPF Automatic;2008;5;1956;11,2;1655;
Insignia Sedan 2.0 CDTI DPF Automatic;2008;5;1956;11,2;1655;
Insignia Hatchback 2.0 CDTI DPF;2008;5;1956;12,1;1613;
Insignia Sedan 2.0 CDTI DPF;2008;5;1956;12,1;1613;
Zafira B (facelift 2008) 1.9 CDTI;2008;5;1910;12,2;NaN;
Agila II 1.2i MT;2008;5;1229;12,3;1050;
Zafira B (facelift 2008) 1.7 DTR;2008;5;1686;12,3;1513;
Astra H 1.6 (115/112 Hp) EcoFLEX LPG;2009;5;1598;NaN;1165;
Astra H 1.7 DTR EcoFLEX;2009;5;1686;NaN;1471;
